Price,Close,High,Low,Open,Volume,Stock,Close,High,Low,Open,Volume,Close,High,Low,Open,Volume
Ticker,RELIANCE.NS,RELIANCE.NS,RELIANCE.NS,RELIANCE.NS,RELIANCE.NS,,TCS.NS,TCS.NS,TCS.NS,TCS.NS,TCS.NS,INFY.NS,INFY.NS,INFY.NS,INFY.NS,INFY.NS
Date,,,,,,,,,,,,,,,,
2026-02-03,1437.0999755859375,1489.5,1430.199951171875,1473.9000244140625,25456171.0,RELIANCE,,,,,,,,,,
2026-02-04,1456.800048828125,1464.0,1440.300048828125,1444.0,8333387.0,RELIANCE,,,,,,,,,,
2026-02-05,1443.4000244140625,1461.5,1439.5,1457.0,11763658.0,RELIANCE,,,,,,,,,,
2026-02-06,1450.800048828125,1452.800048828125,1433.5,1441.5,8277304.0,RELIANCE,,,,,,,,,,
2026-02-09,1461.5999755859375,1465.9000244140625,1453.0,1458.0,5775864.0,RELIANCE,,,,,,,,,,
2026-02-10,1458.5,1471.0,1452.199951171875,1471.0,10259630.0,RELIANCE,,,,,,,,,,
2026-02-11,1468.699951171875,1470.0,1453.5999755859375,1459.5999755859375,7106877.0,RELIANCE,,,,,,,,,,
2026-02-12,1448.9000244140625,1473.0,1445.5,1470.0,11135399.0,RELIANCE,,,,,,,,,,
2026-02-13,1419.5999755859375,1450.699951171875,1416.300048828125,1445.5,10755693.0,RELIANCE,,,,,,,,,,
2026-02-16,1437.0999755859375,1439.5999755859375,1409.300048828125,1420.0999755859375,5896514.0,RELIANCE,,,,,,,,,,
2026-02-17,1423.0,1431.800048828125,1418.5999755859375,1431.0999755859375,10731630.0,RELIANCE,,,,,,,,,,
2026-02-18,1441.300048828125,1442.0999755859375,1419.199951171875,1427.0,5521096.0,RELIANCE,,,,,,,,,,
2026-02-19,1409.5,1443.0,1400.0,1443.0,11884664.0,RELIANCE,,,,,,,,,,
2026-02-20,1419.4000244140625,1427.4000244140625,1406.0999755859375,1409.5,8177670.0,RELIANCE,,,,,,,,,,
2026-02-23,1428.0,1434.9000244140625,1418.300048828125,1425.0,7758856.0,RELIANCE,,,,,,,,,,
2026-02-24,1428.800048828125,1433.300048828125,1415.0,1425.300048828125,12529409.0,RELIANCE,,,,,,,,,,
2026-02-25,1398.5,1440.5,1393.5,1435.0,10728792.0,RELIANCE,,,,,,,,,,
2026-02-26,1406.800048828125,1412.9000244140625,1391.9000244140625,1398.5,16683858.0,RELIANCE,,,,,,,,,,
2026-02-27,1393.9000244140625,1410.4000244140625,1388.0999755859375,1398.0,12031440.0,RELIANCE,,,,,,,,,,
2026-03-02,1358.0,1378.5999755859375,1341.5,1375.5,23728722.0,RELIANCE,,,,,,,,,,
2026-03-04,1345.0,1352.800048828125,1307.0,1330.0,32495007.0,RELIANCE,,,,,,,,,,
2026-03-05,1389.4000244140625,1399.0,1353.0999755859375,1353.0999755859375,25957532.0,RELIANCE,,,,,,,,,,
2026-03-06,1404.800048828125,1424.300048828125,1390.300048828125,1396.5,19311971.0,RELIANCE,,,,,,,,,,
2026-03-09,1424.0,1429.4000244140625,1370.0,1375.0,24870822.0,RELIANCE,,,,,,,,,,
2026-03-10,1408.800048828125,1431.5,1400.5999755859375,1430.5999755859375,18071259.0,RELIANCE,,,,,,,,,,
2026-03-11,1390.199951171875,1434.0,1383.5999755859375,1424.9000244140625,21848087.0,RELIANCE,,,,,,,,,,
2026-03-12,1392.199951171875,1410.9000244140625,1381.0999755859375,1390.0,20939959.0,RELIANCE,,,,,,,,,,
2026-03-13,1380.699951171875,1400.800048828125,1378.4000244140625,1385.199951171875,17265090.0,RELIANCE,,,,,,,,,,
2026-03-16,1395.0999755859375,1397.300048828125,1363.5,1380.0,22837802.0,RELIANCE,,,,,,,,,,
2026-03-17,1397.5999755859375,1405.9000244140625,1388.199951171875,1399.0,19007744.0,RELIANCE,,,,,,,,,,
2026-03-18,1408.0999755859375,1412.9000244140625,1397.199951171875,1397.199951171875,9559327.0,RELIANCE,,,,,,,,,,
2026-03-19,1384.800048828125,1415.699951171875,1376.0999755859375,1388.0,16498373.0,RELIANCE,,,,,,,,,,
2026-03-20,1414.4000244140625,1430.0,1396.0999755859375,1398.0,22994918.0,RELIANCE,,,,,,,,,,
2026-03-23,1407.800048828125,1415.5999755859375,1391.0,1400.0,18979554.0,RELIANCE,,,,,,,,,,
2026-03-24,1411.800048828125,1422.4000244140625,1406.5999755859375,1420.0,18620893.0,RELIANCE,,,,,,,,,,
2026-03-25,1413.0999755859375,1430.5,1408.4000244140625,1420.0,19041331.0,RELIANCE,,,,,,,,,,
2026-03-27,1348.0999755859375,1404.699951171875,1345.0,1401.0,23266517.0,RELIANCE,,,,,,,,,,
2026-03-30,1343.9000244140625,1365.0,1334.0999755859375,1335.0,24393861.0,RELIANCE,,,,,,,,,,
2026-04-01,1369.199951171875,1384.4000244140625,1362.9000244140625,1384.199951171875,14404619.0,RELIANCE,,,,,,,,,,
2026-04-02,1350.5,1358.199951171875,1328.0,1357.0,21280051.0,RELIANCE,,,,,,,,,,
2026-04-06,1304.699951171875,1359.0,1290.0,1359.0,29274881.0,RELIANCE,,,,,,,,,,
2026-04-07,1304.5999755859375,1308.300048828125,1291.0,1295.0,28388922.0,RELIANCE,,,,,,,,,,
2026-04-08,1347.800048828125,1350.5999755859375,1326.199951171875,1349.0,21817543.0,RELIANCE,,,,,,,,,,
2026-04-09,1330.0,1350.0,1326.300048828125,1346.0,20725390.0,RELIANCE,,,,,,,,,,
2026-04-10,1350.199951171875,1352.300048828125,1331.5,1337.0,19364461.0,RELIANCE,,,,,,,,,,
2026-04-13,1315.0999755859375,1327.5999755859375,1310.0,1321.199951171875,28753269.0,RELIANCE,,,,,,,,,,
2026-04-15,1344.0999755859375,1347.0,1334.199951171875,1337.0,15313779.0,RELIANCE,,,,,,,,,,
2026-04-16,1343.300048828125,1353.800048828125,1330.0,1352.0,30211012.0,RELIANCE,,,,,,,,,,
2026-04-17,1365.0,1368.4000244140625,1340.0,1340.0,13869105.0,RELIANCE,,,,,,,,,,
2026-04-20,1363.300048828125,1373.0,1352.800048828125,1363.199951171875,13614733.0,RELIANCE,,,,,,,,,,
2026-04-21,1353.300048828125,1369.800048828125,1350.0999755859375,1359.0,27293629.0,RELIANCE,,,,,,,,,,
2026-04-22,1362.0999755859375,1366.0,1349.0999755859375,1350.300048828125,9525953.0,RELIANCE,,,,,,,,,,
2026-04-23,1343.4000244140625,1355.5,1340.699951171875,1346.0,16385079.0,RELIANCE,,,,,,,,,,
2026-04-24,1327.800048828125,1345.9000244140625,1325.0,1340.0,11744802.0,RELIANCE,,,,,,,,,,
2026-04-27,1365.800048828125,1371.5999755859375,1311.0,1313.0,24673098.0,RELIANCE,,,,,,,,,,
2026-04-28,1388.9000244140625,1395.199951171875,1357.0,1358.0,41027699.0,RELIANCE,,,,,,,,,,
2026-04-29,1425.4000244140625,1433.800048828125,1391.300048828125,1392.0,30542143.0,RELIANCE,,,,,,,,,,
2026-04-30,1430.800048828125,1437.0,1393.0999755859375,1409.0,30957881.0,RELIANCE,,,,,,,,,,
2026-05-01,1430.800048828125,1430.800048828125,1430.800048828125,1430.800048828125,0.0,RELIANCE,,,,,,,,,,
2026-05-04,1463.0999755859375,1467.4000244140625,1433.4000244140625,1433.4000244140625,24035700.0,RELIANCE,,,,,,,,,,
2026-05-05,1463.5999755859375,1473.4000244140625,1450.0,1460.0,23543341.0,RELIANCE,,,,,,,,,,
2026-05-06,1437.9000244140625,1473.300048828125,1427.5,1463.0,14221786.0,RELIANCE,,,,,,,,,,
2026-05-07,1436.199951171875,1449.5,1430.300048828125,1438.800048828125,19816903.0,RELIANCE,,,,,,,,,,
2026-05-08,1435.199951171875,1442.800048828125,1417.5,1426.0,8663105.0,RELIANCE,,,,,,,,,,
2026-05-11,1388.199951171875,1428.0,1382.0,1420.0,15261787.0,RELIANCE,,,,,,,,,,
2026-05-12,1364.0,1393.5,1360.300048828125,1392.0,24357500.0,RELIANCE,,,,,,,,,,
2026-05-13,1358.800048828125,1372.4000244140625,1352.4000244140625,1361.4000244140625,13797989.0,RELIANCE,,,,,,,,,,
2026-05-14,1361.800048828125,1378.0,1358.4000244140625,1365.199951171875,17303059.0,RELIANCE,,,,,,,,,,
2026-05-15,1336.4000244140625,1364.800048828125,1329.199951171875,1356.800048828125,19976192.0,RELIANCE,,,,,,,,,,
2026-05-18,1335.9000244140625,1342.0,1318.699951171875,1334.0,13022473.0,RELIANCE,,,,,,,,,,
2026-05-19,1322.699951171875,1344.0,1318.4000244140625,1338.699951171875,21665501.0,RELIANCE,,,,,,,,,,
2026-05-20,1359.699951171875,1362.9000244140625,1312.5999755859375,1318.699951171875,13248515.0,RELIANCE,,,,,,,,,,
2026-05-21,1349.5999755859375,1370.9000244140625,1345.199951171875,1367.199951171875,17150630.0,RELIANCE,,,,,,,,,,
2026-05-22,1354.5,1367.4000244140625,1349.0999755859375,1350.0,7105813.0,RELIANCE,,,,,,,,,,
2026-05-25,1367.0,1371.0999755859375,1357.0,1366.800048828125,6750071.0,RELIANCE,,,,,,,,,,
2026-05-26,1356.300048828125,1368.5,1352.4000244140625,1360.0999755859375,13769747.0,RELIANCE,,,,,,,,,,
2026-05-27,1350.5,1361.0,1348.5999755859375,1353.0,13215138.0,RELIANCE,,,,,,,,,,
2026-05-28,1350.5,1350.5,1350.5,1350.5,0.0,RELIANCE,,,,,,,,,,
2026-05-29,1321.199951171875,1369.0,1317.0,1364.0,42634247.0,RELIANCE,,,,,,,,,,
2026-06-01,1320.0,1335.5,1318.5,1332.5,10700603.0,RELIANCE,,,,,,,,,,
2026-06-02,1314.5999755859375,1327.800048828125,1300.300048828125,1307.699951171875,23302785.0,RELIANCE,,,,,,,,,,
2026-06-03,1313.199951171875,1324.0,1301.0,1315.0,19990265.0,RELIANCE,,,,,,,,,,
2024-06-03,,,,,,TCS,3451.019287109375,3496.407154925521,3444.6350645492275,3478.9323423009814,2156773.0,,,,,
2024-06-04,,,,,,TCS,3462.343017578125,3490.3027189313802,3347.242247007224,3448.363166901497,3395997.0,,,,,
2024-06-05,,,,,,TCS,3491.653564453125,3526.4634787223185,3448.362678496616,3463.274517106331,2799670.0,,,,,
2024-06-06,,,,,,TCS,3569.894287109375,3578.748191817024,3487.0404698598118,3523.8540736442465,4328036.0,,,,,
2024-06-07,,,,,,TCS,3629.122314453125,3648.740748916949,3576.3251734304413,3576.3251734304413,4552445.0,,,,,
2024-06-10,,,,,,TCS,3596.269775390625,3640.259657979909,3580.6122978489143,3630.101057972248,1734661.0,,,,,
2024-06-11,,,,,,TCS,3590.118896484375,3616.074682376751,3579.773716105295,3583.5016762366204,1419898.0,,,,,
2024-06-12,,,,,,TCS,3571.059326171875,3628.7029976160984,3567.145013751887,3610.901897932011,2177001.0,,,,,
2024-06-13,,,,,,TCS,3614.39697265625,3625.441145308923,3590.0255248663166,3594.4991224295495,1932323.0,,,,,
2024-06-14,,,,,,TCS,3571.43212890625,3624.508910984573,3567.657524106183,3624.508910984573,1860730.0,,,,,
2024-06-18,,,,,,TCS,3555.635009765625,3580.7054488326035,3536.9485654428177,3565.8402543844654,1774045.0,,,,,
2024-06-19,,,,,,TCS,3543.146240234375,3573.109854433855,3534.9913279582247,3567.3313345631773,1509050.0,,,,,
2024-06-20,,,,,,TCS,3529.67919921875,3550.835327141292,3522.9689165897294,3537.834111884448,2846526.0,,,,,
2024-06-21,,,,,,TCS,3551.5810546875,3614.071032548509,3539.7448266543074,3566.7258928791084,4642195.0,,,,,
2024-06-24,,,,,,TCS,3557.21923828125,3594.6851882543083,3533.4534948795167,3549.7166737784796,1702154.0,,,,,
2024-06-25,,,,,,TCS,3577.396728515625,3585.9709904295314,3534.9445413738563,3557.4055898723664,1338808.0,,,,,
2024-06-26,,,,,,TCS,3593.613037109375,3603.957987585536,3579.772897272952,3583.0348616417245,1639845.0,,,,,
2024-06-27,,,,,,TCS,3666.58837890625,3673.9045914436874,3558.4311210986525,3570.453701121453,4526556.0,,,,,
2024-06-28,,,,,,TCS,3638.628662109375,3690.6803945471183,3632.7573071473466,3651.3504621125517,2731571.0,,,,,
2024-07-01,,,,,,TCS,3707.642333984375,3729.54409757546,3619.8489271393464,3619.8489271393464,2658723.0,,,,,
2024-07-02,,,,,,TCS,3744.176513671875,3749.7684536400434,3711.6967988787364,3721.9953338274368,2307449.0,,,,,
2024-07-03,,,,,,TCS,3695.5732421875,3752.2849230860397,3686.0203449597284,3746.599693233403,1821198.0,,,,,
2024-07-04,,,,,,TCS,3747.485107421875,3772.0897796971713,3711.2774328068517,3727.820255141,2518001.0,,,,,
2024-07-05,,,,,,TCS,3738.95751953125,3752.8907244942034,3716.776112071244,3737.2798920275045,1668616.0,,,,,
2024-07-08,,,,,,TCS,3721.622314453125,3757.0845784309718,3707.5027573776674,3748.4636711812386,1758882.0,,,,,
2024-07-09,,,,,,TCS,3714.44580078125,3734.4369389213416,3704.753196694115,3713.979805824434,1305801.0,,,,,
2024-07-10,,,,,,TCS,3643.2890625,3731.0360682399537,3636.625424200709,3712.768970994045,2669716.0,,,,,
2024-07-11,,,,,,TCS,3656.84912109375,3709.320203652745,3630.6603385899334,3663.6526936077744,4872189.0,,,,,
2024-07-12,,,,,,TCS,3899.399658203125,3914.31149788065,3701.2118524670477,3709.3201197843787,13509164.0,,,,,
2024-07-15,,,,,,TCS,3885.65283203125,3951.637541017052,3874.3287896416814,3947.630166106164,4848030.0,,,,,
2024-07-16,,,,,,TCS,3894.2734375,3909.27811105421,3863.0049028468607,3888.2619205264737,2029521.0,,,,,
2024-07-18,,,,,,TCS,4022.04931640625,4030.8568040536547,3877.0784519914923,3877.0784519914923,5613364.0,,,,,
2024-07-19,,,,,,TCS,4019.106689453125,4071.746392777355,4003.086029171015,4033.11900855646,3903354.0,,,,,
2024-07-22,,,,,,TCS,4005.0478515625,4035.501383022473,3984.1694048386576,4016.8182908544136,1896386.0,,,,,
2024-07-23,,,,,,TCS,4019.06005859375,4074.502224282176,3985.383512221981,4000.9840761992705,2365208.0,,,,,
2024-07-24,,,,,,TCS,4022.703125,4053.3901939110833,3987.0652193102123,4005.187726777939,1809793.0,,,,,
2024-07-25,,,,,,TCS,4037.883056640625,4057.033224983282,3992.763574168281,4012.1938064248666,2810342.0,,,,,
2024-07-26,,,,,,TCS,4098.93017578125,4131.252014771132,4051.474850472995,4063.5723344725097,3552210.0,,,,,
2024-07-29,,,,,,TCS,4092.624267578125,4139.238484722139,4083.1892161409323,4124.292013100484,1746803.0,,,,,
2024-07-30,,,,,,TCS,4077.912353515625,4108.412413563533,4042.3674931307814,4101.966837292173,1797906.0,,,,,
2024-07-31,,,,,,TCS,4096.59521484375,4123.358654531239,4058.901983221168,4063.5727565045063,2330091.0,,,,,
2024-08-01,,,,,,TCS,4107.57177734375,4128.309738282021,4077.6318451315615,4109.720150730294,2202244.0,,,,,
2024-08-02,,,,,,TCS,4001.030517578125,4108.4117670194755,3988.839982986167,4077.5846664483884,2811282.0,,,,,
2024-08-05,,,,,,TCS,3881.458984375,3959.881447438652,3839.842578366732,3959.881447438652,2787771.0,,,,,
2024-08-06,,,,,,TCS,3896.545654296875,3977.863625691211,3886.830082040627,3896.312115658603,2203067.0,,,,,
2024-08-07,,,,,,TCS,3923.869873046875,3965.439752757732,3905.0462929478185,3949.6056498315265,1237666.0,,,,,
2024-08-08,,,,,,TCS,3897.806640625,3953.342314714544,3886.083182706168,3905.7004295419442,2441283.0,,,,,
2024-08-09,,,,,,TCS,3950.306396484375,3973.566755574024,3928.63382658957,3939.330079568338,1302536.0,,,,,
2024-08-12,,,,,,TCS,3919.385498046875,3959.8811895481867,3910.698043069639,3951.473798487575,936912.0,,,,,
2024-08-13,,,,,,TCS,3920.600341796875,3955.210587370805,3907.568702638658,3935.5933407163916,1495593.0,,,,,
2024-08-14,,,,,,TCS,4012.42724609375,4022.6564206521393,3912.379204677013,3931.8564178589354,3226545.0,,,,,
2024-08-16,,,,,,TCS,4125.2734375,4135.50261331458,4040.3123462174317,4063.5727056513274,3457058.0,,,,,
2024-08-19,,,,,,TCS,4194.35400390625,4198.32416081418,4101.265592573427,4129.897338812813,2055210.0,,,,,
2024-08-20,,,,,,TCS,4225.46044921875,4264.414870465616,4203.694833974869,4208.365606012619,2212298.0,,,,,
2024-08-21,,,,,,TCS,4251.80419921875,4259.744512454685,4196.735609089243,4220.510023524182,1896990.0,,,,,
2024-08-22,,,,,,TCS,4205.56396484375,4260.63256038501,4201.080205263111,4259.744931072301,1829872.0,,,,,
2024-08-23,,,,,,TCS,4169.97216796875,4209.300163518819,4161.658284171403,4203.69523653677,1809253.0,,,,,
2024-08-26,,,,,,TCS,4205.98486328125,4252.412076557385,4189.683681888486,4193.420300556836,1844164.0,,,,,
2024-08-27,,,,,,TCS,4201.033203125,4213.0371807751935,4191.364611938651,4208.366407847505,930697.0,,,,,
2024-08-28,,,,,,TCS,4209.34765625,4262.080872178137,4163.807614054124,4202.528509306607,1848058.0,,,,,
2024-08-29,,,,,,TCS,4214.71875,4256.008567811444,4166.329721782055,4166.329721782055,2133641.0,,,,,
2024-08-30,,,,,,TCS,4253.90625,4289.871199903925,4192.298575439788,4203.695443315948,3637222.0,,,,,
2024-09-02,,,,,,TCS,4223.35986328125,4285.901701999436,4214.905945819847,4274.691845760554,1216500.0,,,,,
2024-09-03,,,,,,TCS,4215.232421875,4255.914670528628,4199.865396904255,4223.35929287244,1717263.0,,,,,
2024-09-04,,,,,,TCS,4184.31201171875,4191.551709902781,4144.563915753981,4182.163638580721,1265505.0,,,,,
2024-09-05,,,,,,TCS,4181.2294921875,4202.761573408929,4160.864648093675,4185.946790496868,1688793.0,,,,,
2024-09-06,,,,,,TCS,4163.29345703125,4221.398054814522,4147.646367693666,4179.361098385194,1649179.0,,,,,
2024-09-09,,,,,,TCS,4156.5673828125,4194.587657162911,4138.771920285124,4161.658707791496,1184938.0,,,,,
2024-09-10,,,,,,TCS,4211.0283203125,4241.014770036182,4148.06640023814,4149.934709178804,1385591.0,,,,,
2024-09-11,,,,,,TCS,4184.4052734375,4249.7960919167,4176.838530358877,4223.733271206021,1325919.0,,,,,
2024-09-12,,,,,,TCS,4220.23046875,4234.149281228469,4139.519145451951,4213.270834445676,2742216.0,,,,,
2024-09-13,,,,,,TCS,4224.80810546875,4247.601388750184,4208.366891647148,4231.720758970384,1458786.0,,,,,
2024-09-16,,,,,,TCS,4216.0732421875,4246.713330569917,4198.511318185657,4228.917867918421,1155120.0,,,,,
2024-09-17,,,,,,TCS,4208.97412109375,4237.138794663336,4171.934977688061,4216.07378818868,1699364.0,,,,,
2024-09-18,,,,,,TCS,4059.97607421875,4200.939917363504,4036.4821763829896,4200.939917363504,2961779.0,,,,,
2024-09-19,,,,,,TCS,4013.26806640625,4131.018523683511,3999.86285709495,4100.985089340959,2927551.0,,,,,
2024-09-20,,,,,,TCS,4002.759033203125,4045.5435884044587,3949.1386493323726,4032.651980992276,5447908.0,,,,,
2024-09-23,,,,,,TCS,3987.43896484375,4025.645797282258,3972.9595683449616,4016.864835147739,1702319.0,,,,,
2024-09-24,,,,,,TCS,3990.054443359375,4008.4574718134822,3960.8155862244616,3971.698396314348,3012026.0,,,,,
2024-09-25,,,,,,TCS,3993.277587890625,4007.1498756615333,3960.8157138209835,3972.352614968177,2713073.0,,,,,
2024-09-26,,,,,,TCS,4009.8583984375,4032.558171508336,3979.4983756188117,3979.4983756188117,3964251.0,,,,,
2024-09-27,,,,,,TCS,4024.991455078125,4089.7281759131515,4016.910654193767,4049.559534623918,3012477.0,,,,,
2024-09-30,,,,,,TCS,3987.43896484375,4015.697141881708,3979.5451759133052,4004.6273184936945,2503416.0,,,,,
2024-10-01,,,,,,TCS,4005.5615234375,4012.894728466357,3963.571546741507,3975.3415301068503,1823365.0,,,,,
2024-10-03,,,,,,TCS,3954.04296875,3997.247619935326,3932.7909511399207,3981.9275753897014,3350119.0,,,,,
2024-10-04,,,,,,TCS,3972.259033203125,4014.996607609391,3945.9156901334163,3946.803319485732,2965463.0,,,,,
2024-10-07,,,,,,TCS,3991.502685546875,4014.295967198759,3950.913484588828,3992.4833654522513,1472619.0,,,,,
2024-10-08,,,,,,TCS,3973.192626953125,3997.620675901043,3927.138992557168,3991.2686077533685,1541867.0,,,,,
2024-10-09,,,,,,TCS,3972.91259765625,4012.193612269608,3967.0741319806543,3979.4982044862704,1082504.0,,,,,
2024-10-10,,,,,,TCS,3949.044921875,4011.1196752502233,3922.141452820864,3973.1929086369787,2378875.0,,,,,
2024-10-11,,,,,,TCS,3875.994384765625,3962.6372224848437,3841.6642037825386,3870.2024438892004,5759183.0,,,,,
2024-10-14,,,,,,TCS,3864.2705078125,3891.1274523744905,3850.772247615099,3867.4000169266274,2137590.0,,,,,
2024-10-15,,,,,,TCS,3845.7275390625,3895.378221785948,3825.3631508944272,3859.039242334843,2759474.0,,,,,
2024-10-16,,,,,,TCS,3825.31640625,3844.0462519484536,3799.393615608063,3816.0216134166303,2359151.0,,,,,
2024-10-17,,,,,,TCS,3838.44140625,3858.0121283615904,3823.4481787021273,3841.9910114211275,2522659.0,,,,,
2024-10-18,,,,,,TCS,3860.962158203125,3882.593864616222,3820.6488768482636,3830.013212330735,2361000.0,,,,,
2024-10-21,,,,,,TCS,3820.50830078125,3876.788045496717,3811.2843393712883,3869.905167833298,1595450.0,,,,,
2024-10-22,,,,,,TCS,3760.248779296875,3829.8258351822333,3751.6805040836334,3807.538671802041,1928049.0,,,,,
2024-10-23,,,,,,TCS,3807.773193359375,3852.066320525731,3741.192671772974,3745.359984263881,1966476.0,,,,,
2024-10-24,,,,,,TCS,3790.589111328125,3819.7122849196376,3749.479771713221,3749.479771713221,2676744.0,,,,,
2024-10-25,,,,,,TCS,3799.625732421875,3831.8858202527417,3776.3552688732725,3799.1575156794197,1759676.0,,,,,
2024-10-28,,,,,,TCS,3830.809326171875,3871.2163428984345,3793.4923573008123,3810.301294003955,1532534.0,,,,,
2024-10-29,,,,,,TCS,3816.200927734375,3842.655176236552,3802.0140505171976,3835.4915508341114,1445885.0,,,,,
2024-10-30,,,,,,TCS,3825.003173828125,3845.9325549291766,3801.967045880175,3815.966681601265,1935002.0,,,,,
2024-10-31,,,,,,TCS,3716.189697265625,3819.0570147766425,3708.276879446656,3811.284570542396,3740372.0,,,,,
2024-11-01,,,,,,TCS,3730.938720703125,3744.7511163671993,3723.3068782763153,3736.2297077405597,154895.0,,,,,
2024-11-04,,,,,,TCS,3712.16259765625,3738.148626091768,3664.4982261366185,3714.176066761962,2269192.0,,,,,
2024-11-05,,,,,,TCS,3718.9052734375,3732.623932770423,3690.578160049064,3690.578160049064,967590.0,,,,,
2024-11-06,,,,,,TCS,3876.507080078125,3886.011789226445,3722.557494863472,3749.105477634464,3792017.0,,,,,
2024-11-07,,,,,,TCS,3887.0419921875,3938.4521034399195,3825.377979126114,3904.6472175492813,3724349.0,,,,,
2024-11-08,,,,,,TCS,3883.39013671875,3904.6940011051383,3855.905719127717,3890.881605513963,1648039.0,,,,,
2024-11-11,,,,,,TCS,3931.8037109375,3965.140379367605,3855.9054977183528,3865.785145970524,1406487.0,,,,,
2024-11-12,,,,,,TCS,3930.5859375,3949.8765593236603,3899.6369927808482,3948.0036922969543,1587640.0,,,,,
2024-11-13,,,,,,TCS,3886.52685546875,3929.9772782781292,3868.4534146320793,3912.512885008803,1098813.0,,,,,
2024-11-14,,,,,,TCS,3882.35986328125,3895.5636681242045,3854.7821688707118,3872.1528287724964,1825432.0,,,,,
2024-11-18,,,,,,TCS,3763.99462890625,3945.1945196123975,3736.557080351516,3945.1945196123975,3313944.0,,,,,
2024-11-19,,,,,,TCS,3782.77001953125,3869.483625120444,3758.93783249858,3764.3689639428794,1776233.0,,,,,
2024-11-21,,,,,,TCS,3813.953369140625,3832.3073290355883,3768.208500051012,3787.779869251299,2384347.0,,,,,
2024-11-22,,,,,,TCS,3974.78564453125,3984.47782250728,3796.3013316206793,3812.220700796198,3096553.0,,,,,
2024-11-25,,,,,,TCS,4040.804443359375,4052.978079329536,3981.9028653831083,4007.935534791354,4052167.0,,,,,
2024-11-26,,,,,,TCS,4076.0146484375,4089.030983820762,4036.0287514597285,4046.376159677075,2060669.0,,,,,
2024-11-27,,,,,,TCS,4057.14453125,4099.143662624142,4049.1848469831707,4081.866739943642,1558993.0,,,,,
2024-11-28,,,,,,TCS,3975.06640625,4064.0746832827954,3963.92293923487,4044.4562188885902,2558544.0,,,,,
2024-11-29,,,,,,TCS,3999.3671875,4025.4469524620627,3928.9472039488446,3951.749451593235,2017425.0,,,,,
2024-12-02,,,,,,TCS,4004.798583984375,4015.614666194075,3961.1606876475703,3998.5713921173747,1670944.0,,,,,
2024-12-03,,,,,,TCS,4029.2392578125,4050.074903268622,3994.3104710236757,4040.1019779033772,2010905.0,,,,,
2024-12-04,,,,,,TCS,4077.6064453125,4108.0876338534845,4016.41041706955,4039.353040657334,3302642.0,,,,,
2024-12-05,,,,,,TCS,4180.2861328125,4203.65033349106,4082.850401875924,4121.056708977947,3746747.0,,,,,
2024-12-06,,,,,,TCS,4162.9150390625,4181.175491938829,4132.246842565077,4169.93829016878,1842087.0,,,,,
2024-12-09,,,,,,TCS,4169.14306640625,4185.296547190364,4134.8695026852665,4148.8227301424695,2066639.0,,,,,
2024-12-10,,,,,,TCS,4150.78857421875,4208.145132266229,4131.638781428679,4144.795490622383,2087828.0,,,,,
2024-12-11,,,,,,TCS,4146.01318359375,4165.86530184749,4126.862933306924,4150.13340004317,1635256.0,,,,,
2024-12-12,,,,,,TCS,4171.7646484375,4199.904292516949,4144.654715424752,4148.447088243233,1914642.0,,,,,
2024-12-13,,,,,,TCS,4189.51025390625,4209.175359798749,4115.063781598932,4153.036438989519,1967048.0,,,,,
2024-12-16,,,,,,TCS,4134.54150390625,4190.540046094315,4117.498230765743,4175.557109616659,1646224.0,,,,,
2024-12-17,,,,,,TCS,4053.352294921875,4151.162954243801,4043.519743438294,4129.6716231039545,3225027.0,,,,,
2024-12-18,,,,,,TCS,4071.472900390625,4084.723344320789,4016.9256434427375,4037.6209173556795,1575404.0,,,,,
2024-12-19,,,,,,TCS,4000.3505859375,4086.596211548236,3991.0799847888597,4009.808656702463,3015763.0,,,,,
2024-12-20,,,,,,TCS,3905.208740234375,4103.45191021329,3888.5404055592617,4053.8209309249955,4116989.0,,,,,
2024-12-23,,,,,,TCS,3893.97119140625,3948.940020065292,3853.330069463599,3933.0672895418265,2195338.0,,,,,
2024-12-24,,,,,,TCS,3913.82421875,3949.876912235315,3893.971643595964,3893.971643595964,1181886.0,,,,,
2024-12-26,,,,,,TCS,3904.085205078125,3932.9742715466155,3879.784571556427,3913.824022550346,1208464.0,,,,,
2024-12-27,,,,,,TCS,3900.105712890625,3915.182385850013,3883.6243894799213,3898.3732192187385,858100.0,,,,,
2024-12-30,,,,,,TCS,3894.439453125,3932.36500983821,3850.6145482646807,3887.135454729253,1527169.0,,,,,
2024-12-31,,,,,,TCS,3834.50830078125,3876.7884144403706,3775.7470931508838,3872.1528852838974,1555429.0,,,,,
2025-01-01,,,,,,TCS,3851.036376953125,3871.216337275171,3825.752442210114,3834.1334768483284,763161.0,,,,,
2025-01-02,,,,,,TCS,3910.3125,3917.1016434173503,3836.521717202397,3858.1063282045143,1720835.0,,,,,
2025-01-03,,,,,,TCS,3839.28369140625,3914.2454689148967,3832.1669338378674,3914.2454689148967,1791953.0,,,,,
2025-01-06,,,,,,TCS,3834.6953125,3885.8713135613334,3807.9132220434763,3844.527864583333,2085593.0,,,,,
2025-01-07,,,,,,TCS,3772.2353515625,3877.162777576041,3756.5500894487573,3853.3774566252837,2669054.0,,,,,
